class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
e;cze.78;x;;y;f;e;;w;06.kwi;gru.42;b;;y;u;w;t;g;;d;a
e;06.lis;x;;w;f;e;;w;maj.85;lis.89;b;;w;u;w;t;g;;d;u
e;cze.37;x;;w;f;e;;w;maj.94;12.lip;b;;w;u;w;t;g;;d;a
e;cze.49;x;;w;f;e;;w;06.maj;paü.79;b;;y;u;w;t;g;;d;u
e;07.kwi;x;;y;f;e;;w;06.mar;13.48;b;;w;u;w;t;g;;d;u
e;lip.28;x;;w;f;e;;w;cze.22;gru.43;b;;w;u;y;t;g;;d;a
e;cze.18;x;;w;f;e;;w;maj.55;lis.24;b;;w;u;y;t;g;;d;a
e;sie.41;x;;w;f;e;;w;maj.93;gru.15;b;;w;u;w;t;g;;d;a
e;maj.99;x;;y;f;e;;w;6.0;12.wrz;b;;y;u;w;t;g;;d;a
e;cze.55;x;;w;f;e;;w;maj.96;lis.26;b;;y;u;y;t;g;;d;a
e;cze.65;x;;w;f;e;;w;06.cze;13.13;b;;y;u;w;t;g;;d;u
e;05.lut;x;;w;f;e;;w;05.kwi;lis.67;b;;y;u;y;t;g;;d;u
e;cze.63;x;;y;f;e;;w;cze.32;13.62;b;;y;u;w;t;g;;d;a
e;maj.41;x;;y;f;e;;w;06.lut;gru.15;b;;y;u;y;t;g;;d;a
e;sie.24;x;;w;f;e;;w;cze.78;13.73;b;;w;u;w;t;g;;d;u
e;7.0;x;;w;f;e;;w;maj.96;lis.18;b;;y;u;y;t;g;;d;a
e;05.lip;x;;y;f;e;;w;06.mar;gru.87;b;;w;u;w;t;g;;d;a
e;lip.88;x;;y;f;e;;w;cze.65;14.lip;b;;y;u;w;t;g;;d;u
e;06.mar;x;;w;f;e;;w;cze.14;13.23;b;;w;u;y;t;g;;d;u
e;maj.29;x;;y;f;e;;w;maj.94;gru.37;b;;w;u;w;t;g;;d;a
e;maj.14;x;;w;f;e;;w;maj.91;gru.71;b;;w;u;y;t;g;;d;a
e;cze.39;x;;w;f;e;;w;06.gru;13.42;b;;w;u;y;t;g;;d;u
e;cze.92;x;;y;f;e;;w;maj.71;gru.34;b;;y;u;y;t;g;;d;a
e;maj.41;x;;y;f;e;;w;maj.45;12.maj;b;;w;u;y;t;g;;d;a
e;maj.95;x;;y;f;e;;w;06.gru;12.mar;b;;w;u;w;t;g;;d;u
e;sie.18;x;;y;f;e;;w;cze.22;13.35;b;;w;u;w;t;g;;d;a
e;maj.73;x;;y;f;e;;w;maj.79;lis.73;b;;y;u;w;t;g;;d;a
e;cze.47;x;;w;f;e;;w;maj.78;paü.81;b;;y;u;y;t;g;;d;a
e;07.sty;x;;w;f;e;;w;06.mar;13.15;b;;w;u;y;t;g;;d;u
e;cze.71;x;;y;f;e;;w;maj.78;12.sty;b;;w;u;w;t;g;;d;u
p;cze.76;b;t;w;f;e;c;w;gru.59;gru.37;;y;w;u;w;t;l;;d;u
p;cze.83;b;t;w;f;e;c;w;13.84;13.54;;y;w;u;w;t;l;;d;u
p;09.sty;b;t;w;f;e;c;w;13.79;13.68;;y;w;u;w;t;e;;d;a
p;sie.27;b;t;w;f;e;c;w;gru.63;gru.46;;y;w;u;w;t;l;;d;a
p;lip.95;b;t;w;f;e;c;w;13.sty;13.78;;y;w;u;w;t;e;;d;a
p;maj.24;b;t;w;f;e;c;w;lis.81;gru.52;;y;w;u;w;t;l;;d;u
p;lip.22;b;t;w;f;e;c;w;gru.33;gru.35;;y;w;u;w;t;e;;d;a
p;lip.75;b;t;w;f;e;c;w;11.sie;12.maj;;y;w;u;w;t;l;;d;u
p;07.maj;b;t;w;f;e;c;w;13.78;13.17;;y;w;u;w;t;l;;d;a
p;07.gru;b;t;w;f;e;c;w;gru.52;lis.41;;y;w;u;w;t;e;;d;a
p;07.sty;b;t;w;f;e;c;w;gru.25;gru.86;;y;w;u;w;t;e;;d;a
p;cze.54;b;t;w;f;e;c;w;12.cze;gru.58;;y;w;u;w;t;l;;d;u
p;cze.54;b;t;w;f;e;c;w;lis.79;lis.53;;y;w;u;w;t;e;;d;u
p;sie.37;b;t;w;f;e;c;w;13.sty;13.58;;y;w;u;w;t;e;;d;u
p;lip.89;b;t;w;f;e;c;w;13.maj;gru.33;;y;w;u;w;t;l;;d;a
p;lip.81;b;t;w;f;e;c;w;13.62;13.62;;y;w;u;w;t;l;;d;u
p;lip.69;b;t;w;f;e;c;w;gru.49;lis.81;;y;w;u;w;t;e;;d;a
p;cze.77;b;t;w;f;e;c;w;gru.96;gru.91;;y;w;u;w;t;l;;d;a
p;lip.77;b;t;w;f;e;c;w;13.sie;lis.95;;y;w;u;w;t;e;;d;a
p;wrz.26;b;t;w;f;e;c;w;gru.27;gru.72;;y;w;u;w;t;l;;d;u
p;08.cze;b;t;w;f;e;c;w;13.78;13.15;;y;w;u;w;t;l;;d;u
p;sie.31;b;t;w;f;e;c;w;paü.78;lis.34;;y;w;u;w;t;l;;d;a
p;sie.63;b;t;w;f;e;c;w;gru.75;gru.95;;y;w;u;w;t;l;;d;u
p;lip.69;b;t;w;f;e;c;w;gru.43;gru.96;;y;w;u;w;t;e;;d;u
p;lip.73;b;t;w;f;e;c;w;12.lut;gru.77;;y;w;u;w;t;e;;d;a
p;07.mar;b;t;w;f;e;c;w;gru.95;13.19;;y;w;u;w;t;l;;d;u
p;cze.99;b;t;w;f;e;c;w;gru.35;gru.68;;y;w;u;w;t;l;;d;a
p;lip.57;b;t;w;f;e;c;w;lis.74;lis.76;;y;w;u;w;t;l;;d;u
p;07.maj;b;t;w;f;e;c;w;gru.52;12.sie;;y;w;u;w;t;l;;d;a
p;lip.33;b;t;w;f;e;c;w;13.52;13.33;;y;w;u;w;t;e;;d;a
p;sie.18;b;t;w;f;e;c;w;gru.87;gru.38;;y;w;u;w;t;e;;d;a
p;lip.35;b;t;w;f;e;c;w;gru.79;paü.75;;y;w;u;w;t;l;;d;a
p;sie.16;b;t;w;f;e;c;w;13.sty;gru.85;;y;w;u;w;t;l;;d;a
p;cze.93;b;t;w;f;e;c;w;13.26;lis.63;;y;w;u;w;t;l;;d;u
p;lip.46;b;t;w;f;e;c;w;13.66;13.98;;y;w;u;w;t;l;;d;u
p;cze.84;b;t;w;f;e;c;w;11.lut;lis.16;;y;w;u;w;t;l;;d;u
p;lip.79;b;t;w;f;e;c;w;gru.59;lis.86;;y;w;u;w;t;l;;d;u
p;sie.28;b;t;w;f;e;c;w;gru.21;13.21;;y;w;u;w;t;l;;d;a
p;lip.35;b;t;w;f;e;c;w;11.cze;lis.74;;y;w;u;w;t;e;;d;a
p;05.wrz;b;t;w;f;e;c;w;lis.83;13.lip;;y;w;u;w;t;l;;d;u
p;sie.39;b;t;w;f;e;c;w;gru.96;13.13;;y;w;u;w;t;l;;d;u
p;sie.81;b;t;w;f;e;c;w;13.58;13.64;;y;w;u;w;t;l;;d;u
p;cze.51;b;t;w;f;e;c;w;12.wrz;lis.68;;y;w;u;w;t;l;;d;a
p;lip.18;b;t;w;f;e;c;w;lis.53;lis.42;;y;w;u;w;t;e;;d;a
p;lip.19;b;t;w;f;e;c;w;12.sty;12.maj;;y;w;u;w;t;l;;d;u
p;07.lip;b;t;w;f;e;c;w;gru.34;lis.43;;y;w;u;w;t;e;;d;u
p;sie.17;b;t;w;f;e;c;w;lis.55;12.lip;;y;w;u;w;t;l;;d;u
p;cze.62;b;t;w;f;e;c;w;gru.41;13.29;;y;w;u;w;t;e;;d;u
p;lip.41;b;t;w;f;e;c;w;12.mar;lis.24;;y;w;u;w;t;l;;d;a
p;06.cze;b;t;w;f;e;c;w;lis.93;gru.41;;y;w;u;w;t;l;;d;a
p;08.kwi;b;t;w;f;e;c;w;13.48;gru.26;;y;w;u;w;t;l;;d;a
p;07.sty;b;t;w;f;e;c;w;gru.52;lis.99;;y;w;u;w;t;l;;d;u
p;lip.63;b;t;w;f;e;c;w;gru.31;gru.24;;y;w;u;w;t;e;;d;a
p;sie.72;b;t;w;f;e;c;w;13.68;gru.96;;y;w;u;w;t;e;;d;u
p;sie.32;b;t;w;f;e;c;w;13.64;13.43;;y;w;u;w;t;l;;d;u
p;09.mar;b;t;w;f;e;c;w;gru.67;13.sty;;y;w;u;w;t;e;;d;a
p;08.mar;b;t;w;f;e;c;w;13.41;13.32;;y;w;u;w;t;l;;d;u
p;cze.95;b;t;w;f;e;c;w;lis.66;lis.45;;y;w;u;w;t;l;;d;a
p;sie.54;b;t;w;f;e;c;w;13.wrz;13.49;;y;w;u;w;t;e;;d;a
p;08.sie;b;t;w;f;e;c;w;14.37;15.14;;y;w;u;w;t;e;;d;a
p;sie.59;b;t;w;f;e;c;w;gru.61;gru.96;;y;w;u;w;t;l;;d;u
p;cze.76;b;t;w;f;e;c;w;lis.83;wrz.79;;y;w;u;w;t;l;;d;a
p;sie.28;b;t;w;f;e;c;w;gru.67;13.21;;y;w;u;w;t;e;;d;a
p;06.gru;b;t;w;f;e;c;w;lis.55;12.sty;;y;w;u;w;t;l;;d;u
p;cze.81;b;t;w;f;e;c;w;gru.39;12.sie;;y;w;u;w;t;l;;d;a
p;lip.92;b;t;w;f;e;c;w;lis.96;13.13;;y;w;u;w;t;e;;d;u
p;9.0;b;t;w;f;e;c;w;13.39;14.39;;y;w;u;w;t;l;;d;u
p;sie.58;b;t;w;f;e;c;w;gru.14;13.kwi;;y;w;u;w;t;l;;d;a
p;lip.58;b;t;w;f;e;c;w;12.sie;gru.34;;y;w;u;w;t;l;;d;a
p;06.kwi;b;t;w;f;e;c;w;gru.55;12.sie;;y;w;u;w;t;e;;d;u
p;cze.52;b;t;w;f;e;c;w;gru.38;12.wrz;;y;w;u;w;t;l;;d;a
p;cze.95;b;t;w;f;e;c;w;11.lis;paü.91;;y;w;u;w;t;l;;d;u
p;07.cze;b;t;w;f;e;c;w;13.mar;gru.29;;y;w;u;w;t;l;;d;a
p;sie.36;b;t;w;f;e;c;w;13.68;13.34;;y;w;u;w;t;e;;d;u
p;lip.57;b;t;w;f;e;c;w;13.36;13.81;;y;w;u;w;t;l;;d;a
p;sie.21;b;t;w;f;e;c;w;lis.47;gru.56;;y;w;u;w;t;e;;d;u
p;cze.72;b;t;w;f;e;c;w;lis.91;gru.31;;y;w;u;w;t;l;;d;a
p;lip.72;b;t;w;f;e;c;w;gru.33;lis.32;;y;w;u;w;t;e;;d;u
p;07.cze;b;t;w;f;e;c;w;13.lut;13.sty;;y;w;u;w;t;e;;d;u
p;cze.32;b;t;w;f;e;c;w;gru.23;13.sty;;y;w;u;w;t;l;;d;u
p;09.sty;b;t;w;f;e;c;w;gru.92;13.72;;y;w;u;w;t;l;;d;u
p;cze.52;b;t;w;f;e;c;w;13.24;gru.54;;y;w;u;w;t;l;;d;u
p;sie.19;b;t;w;f;e;c;w;13.35;gru.19;;y;w;u;w;t;l;;d;a
p;lip.67;b;t;w;f;e;c;w;13.22;13.45;;y;w;u;w;t;l;;d;a
p;06.gru;b;t;w;f;e;c;w;paü.92;paü.15;;y;w;u;w;t;l;;d;a
p;lip.43;b;t;w;f;e;c;w;lis.84;lis.69;;y;w;u;w;t;l;;d;a
p;lip.55;b;t;w;f;e;c;w;lis.69;13.24;;y;w;u;w;t;e;;d;a
p;cze.58;b;t;w;f;e;c;w;paü.84;lis.26;;y;w;u;w;t;e;;d;a
p;lip.97;b;t;w;f;e;c;w;gru.43;gru.43;;y;w;u;w;t;l;;d;u
p;lip.43;b;t;w;f;e;c;w;14.67;13.64;;y;w;u;w;t;e;;d;u
p;lip.67;b;t;w;f;e;c;w;gru.43;gru.86;;y;w;u;w;t;l;;d;u
p;lip.38;b;t;w;f;e;c;w;gru.85;13.46;;y;w;u;w;t;e;;d;a
p;07.sty;b;t;w;f;e;c;w;lis.59;gru.17;;y;w;u;w;t;l;;d;u
p;cze.61;b;t;w;f;e;c;w;lis.78;paü.86;;y;w;u;w;t;e;;d;a
p;lip.83;b;t;w;f;e;c;w;13.lut;13.26;;y;w;u;w;t;e;;d;u
p;08.lip;b;t;w;f;e;c;w;lis.69;lis.59;;y;w;u;w;t;e;;d;a
p;05.wrz;b;t;w;f;e;c;w;gru.46;gru.55;;y;w;u;w;t;l;;d;a
p;sie.78;b;t;w;f;e;c;w;12.0;13.wrz;;y;w;u;w;t;e;;d;u
p;07.mar;b;t;w;f;e;c;w;13.29;gru.55;;y;w;u;w;t;l;;d;u
p;08.gru;b;t;w;f;e;c;w;14.19;13.14;;y;w;u;w;t;l;;d;u
p;maj.82;b;t;w;f;e;c;w;12.lut;12.lip;;y;w;u;w;t;e;;d;a
p;lip.85;b;t;w;f;e;c;w;gru.98;gru.79;;y;w;u;w;t;l;;d;a
p;lip.24;b;t;w;f;e;c;w;gru.53;gru.71;;y;w;u;w;t;l;;d;a
p;07.sty;b;t;w;f;e;c;w;13.maj;14.21;;y;w;u;w;t;l;;d;a
p;lip.14;b;t;w;f;e;c;w;gru.23;11.wrz;;y;w;u;w;t;l;;d;u
p;lip.41;b;t;w;f;e;c;w;lis.53;lis.88;;y;w;u;w;t;l;;d;u
p;wrz.19;b;t;w;f;e;c;w;13.75;13.72;;y;w;u;w;t;e;;d;a
p;lip.48;b;t;w;f;e;c;w;12.cze;gru.91;;y;w;u;w;t;l;;d;a
p;cze.33;b;t;w;f;e;c;w;gru.39;lis.54;;y;w;u;w;t;l;;d;a
p;lip.89;b;t;w;f;e;c;w;gru.74;13.22;;y;w;u;w;t;l;;d;u
p;07.wrz;b;t;w;f;e;c;w;lis.93;lis.39;;y;w;u;w;t;l;;d;a
p;lip.78;b;t;w;f;e;c;w;lis.34;lis.74;;y;w;u;w;t;l;;d;u
p;sie.18;b;t;w;f;e;c;w;13.42;14.sty;;y;w;u;w;t;l;;d;u
p;lip.66;b;t;w;f;e;c;w;gru.27;lis.96;;y;w;u;w;t;l;;d;a
p;07.sty;b;t;w;f;e;c;w;11.lip;lis.59;;y;w;u;w;t;e;;d;a
p;sie.86;b;t;w;f;e;c;w;12.kwi;gru.83;;y;w;u;w;t;l;;d;a
p;maj.34;b;t;w;f;e;c;w;paü.78;11.gru;;y;w;u;w;t;l;;d;u
p;05.wrz;b;t;w;f;e;c;w;gru.22;gru.42;;y;w;u;w;t;l;;d;a
p;07.wrz;b;t;w;f;e;c;w;gru.95;13.lut;;y;w;u;w;t;l;;d;u
p;06.lip;b;t;w;f;e;c;w;gru.53;12.lut;;y;w;u;w;t;e;;d;u
p;cze.42;b;t;w;f;e;c;w;lis.32;lis.89;;y;w;u;w;t;e;;d;u
p;sie.28;b;t;w;f;e;c;w;13.17;13.18;;y;w;u;w;t;e;;d;u
p;lip.95;b;t;w;f;e;c;w;13.67;13.29;;y;w;u;w;t;e;;d;a
p;cze.62;b;t;w;f;e;c;w;10.lip;11.0;;y;w;u;w;t;e;;d;a
p;cze.71;b;t;w;f;e;c;w;13.maj;lis.86;;y;w;u;w;t;e;;d;u
p;sie.43;b;t;w;f;e;c;w;gru.25;gru.55;;y;w;u;w;t;l;;d;u
p;07.maj;b;t;w;f;e;c;w;12.0;13.maj;;y;w;u;w;t;e;;d;u
p;sie.48;b;t;w;f;e;c;w;13.72;14.cze;;y;w;u;w;t;e;;d;u
p;lip.25;b;t;w;f;e;c;w;lis.47;12.sty;;y;w;u;w;t;l;;d;a
p;lip.74;b;t;w;f;e;c;w;13.81;gru.74;;y;w;u;w;t;e;;d;u
p;cze.83;b;t;w;f;e;c;w;12.mar;gru.23;;y;w;u;w;t;e;;d;a
p;lip.45;b;t;w;f;e;c;w;11.cze;lis.26;;y;w;u;w;t;l;;d;u
p;lip.22;b;t;w;f;e;c;w;12.sty;11.sie;;y;w;u;w;t;l;;d;u
p;cze.61;b;t;w;f;e;c;w;lis.93;gru.24;;y;w;u;w;t;l;;d;u
p;lip.78;b;t;w;f;e;c;w;gru.46;13.63;;y;w;u;w;t;l;;d;u
p;cze.48;b;t;w;f;e;c;w;gru.33;gru.59;;y;w;u;w;t;e;;d;u
p;lip.18;b;t;w;f;e;c;w;12.cze;gru.23;;y;w;u;w;t;e;;d;u
p;sie.32;b;t;w;f;e;c;w;12.0;12.0;;y;w;u;w;t;l;;d;u
p;07.sie;b;t;w;f;e;c;w;12.lut;lis.73;;y;w;u;w;t;e;;d;a
p;07.cze;b;t;w;f;e;c;w;13.sty;13.47;;y;w;u;w;t;e;;d;u
p;cze.76;b;t;w;f;e;c;w;gru.36;11.wrz;;y;w;u;w;t;l;;d;a
p;07.mar;b;t;w;f;e;c;w;13.77;13.16;;y;w;u;w;t;l;;d;a
p;sie.44;b;t;w;f;e;c;w;13.63;13.sty;;y;w;u;w;t;l;;d;u
p;sie.94;b;t;w;f;e;c;w;13.32;13.37;;y;w;u;w;t;e;;d;u
p;cze.16;b;t;w;f;e;c;w;paü.86;lis.96;;y;w;u;w;t;e;;d;u
p;sie.26;b;t;w;f;e;c;w;gru.66;13.cze;;y;w;u;w;t;e;;d;u
p;08.cze;b;t;w;f;e;c;w;13.62;14.23;;y;w;u;w;t;e;;d;u
p;lip.66;b;t;w;f;e;c;w;13.71;13.94;;y;w;u;w;t;e;;d;a
p;9.0;b;t;w;f;e;c;w;13.89;13.68;;y;w;u;w;t;e;;d;u
p;09.sty;b;t;w;f;e;c;w;13.53;gru.38;;y;w;u;w;t;e;;d;a
p;lip.99;b;t;w;f;e;c;w;gru.37;lis.52;;y;w;u;w;t;l;;d;u
p;lip.82;b;t;w;f;e;c;w;13.37;14.wrz;;y;w;u;w;t;l;;d;a
p;06.lip;b;t;w;f;e;c;w;11.cze;gru.28;;y;w;u;w;t;l;;d;u
p;maj.37;b;t;w;f;e;c;w;lis.36;12.mar;;y;w;u;w;t;e;;d;a
p;lip.25;b;t;w;f;e;c;w;gru.75;13.62;;y;w;u;w;t;l;;d;u
p;sie.52;b;t;w;f;e;c;w;13.56;13.79;;y;w;u;w;t;e;;d;a
p;lip.35;b;t;w;f;e;c;w;13.58;14.13;;y;w;u;w;t;l;;d;u
p;lip.28;b;t;w;f;e;c;w;gru.98;gru.84;;y;w;u;w;t;e;;d;u
p;cze.71;b;t;w;f;e;c;w;lis.55;gru.15;;y;w;u;w;t;e;;d;u
p;cze.33;b;t;w;f;e;c;w;gru.75;gru.24;;y;w;u;w;t;l;;d;u
p;7.0;b;t;w;f;e;c;w;12.cze;gru.35;;y;w;u;w;t;l;;d;u
p;cze.26;b;t;w;f;e;c;w;lis.67;11.mar;;y;w;u;w;t;l;;d;a
p;lip.85;b;t;w;f;e;c;w;gru.41;13.16;;y;w;u;w;t;l;;d;a
p;cze.86;b;t;w;f;e;c;w;13.46;13.58;;y;w;u;w;t;e;;d;u
p;07.maj;b;t;w;f;e;c;w;13.41;13.72;;y;w;u;w;t;e;;d;u
p;09.sty;b;t;w;f;e;c;w;13.cze;gru.63;;y;w;u;w;t;l;;d;a
p;08.lis;b;t;w;f;e;c;w;13.maj;13.22;;y;w;u;w;t;l;;d;a
p;sie.37;b;t;w;f;e;c;w;13.lut;gru.56;;y;w;u;w;t;e;;d;u
p;cze.62;b;t;w;f;e;c;w;lis.68;gru.78;;y;w;u;w;t;e;;d;a
p;cze.82;b;t;w;f;e;c;w;lis.89;gru.91;;y;w;u;w;t;e;;d;a
p;lip.72;b;t;w;f;e;c;w;gru.96;gru.67;;y;w;u;w;t;l;;d;u
p;08.lut;b;t;w;f;e;c;w;gru.56;gru.61;;y;w;u;w;t;l;;d;u
p;lip.55;b;t;w;f;e;c;w;gru.84;13.15;;y;w;u;w;t;l;;d;a
p;lip.73;b;t;w;f;e;c;w;13.mar;12.mar;;y;w;u;w;t;e;;d;a
p;cze.82;b;t;w;f;e;c;w;lis.96;gru.45;;y;w;u;w;t;e;;d;a
p;sie.15;b;t;w;f;e;c;w;gru.81;gru.16;;y;w;u;w;t;e;;d;u
p;cze.44;b;t;w;f;e;c;w;gru.23;12.lut;;y;w;u;w;t;e;;d;u
p;lip.48;b;t;w;f;e;c;w;13.37;gru.54;;y;w;u;w;t;l;;d;u
p;cze.39;b;t;w;f;e;c;w;gru.41;lis.93;;y;w;u;w;t;l;;d;a
p;08.lut;b;t;w;f;e;c;w;gru.92;13.37;;y;w;u;w;t;l;;d;a
p;cze.45;b;t;w;f;e;c;w;lis.76;12.wrz;;y;w;u;w;t;l;;d;u
p;lip.59;b;t;w;f;e;c;w;lis.84;gru.23;;y;w;u;w;t;l;;d;u
p;cze.55;b;t;w;f;e;c;w;lis.89;lis.52;;y;w;u;w;t;l;;d;u
p;sie.14;b;t;w;f;e;c;w;13.51;gru.96;;y;w;u;w;t;e;;d;a
p;lip.21;b;t;w;f;e;c;w;lis.99;12.maj;;y;w;u;w;t;l;;d;u
p;lip.47;b;t;w;f;e;c;w;13.lis;gru.82;;y;w;u;w;t;l;;d;a
p;cze.84;b;t;w;f;e;c;w;gru.22;12.lip;;y;w;u;w;t;e;;d;a
p;lip.76;b;t;w;f;e;c;w;lis.83;12.sty;;y;w;u;w;t;l;;d;u
p;07.sie;b;t;w;f;e;c;w;13.32;13.19;;y;w;u;w;t;l;;d;u
p;cze.84;b;t;w;f;e;c;w;gru.13;gru.47;;y;w;u;w;t;l;;d;u
p;sie.77;b;t;w;f;e;c;w;gru.33;lis.91;;y;w;u;w;t;l;;d;u
p;lip.98;b;t;w;f;e;c;w;lis.38;lis.28;;y;w;u;w;t;e;;d;u
p;lip.86;b;t;w;f;e;c;w;gru.94;13.lip;;y;w;u;w;t;e;;d;u
p;lip.91;b;t;w;f;e;c;w;gru.91;13.0;;y;w;u;w;t;l;;d;a
p;lip.59;b;t;w;f;e;c;w;lis.63;gru.45;;y;w;u;w;t;e;;d;u
p;lip.41;b;t;w;f;e;c;w;12.mar;13.96;;y;w;u;w;t;e;;d;a
p;8.0;b;t;w;f;e;c;w;gru.66;12.gru;;y;w;u;w;t;l;;d;u
p;sie.94;b;t;w;f;e;c;w;gru.92;12.mar;;y;w;u;w;t;l;;d;a
p;05.sie;b;t;w;f;e;c;w;11.lut;lis.71;;y;w;u;w;t;l;;d;u
p;cze.59;b;t;w;f;e;c;w;gru.17;lis.91;;y;w;u;w;t;e;;d;a
p;sie.68;b;t;w;f;e;c;w;gru.13;gru.29;;y;w;u;w;t;l;;d;u
p;lip.31;b;t;w;f;e;c;w;gru.91;lis.55;;y;w;u;w;t;l;;d;a
p;07.mar;b;t;w;f;e;c;w;gru.23;gru.51;;y;w;u;w;t;l;;d;u
p;08.cze;b;t;w;f;e;c;w;gru.92;gru.47;;y;w;u;w;t;e;;d;u
p;07.sty;b;t;w;f;e;c;w;13.16;13.sty;;y;w;u;w;t;e;;d;a
p;07.maj;b;t;w;f;e;c;w;paü.52;lis.28;;y;w;u;w;t;e;;d;a
p;cze.57;b;t;w;f;e;c;w;12.lip;12.gru;;y;w;u;w;t;e;;d;u
p;lip.43;b;t;w;f;e;c;w;lis.65;gru.19;;y;w;u;w;t;l;;d;a
p;wrz.64;b;t;w;f;e;c;w;13.65;13.34;;y;w;u;w;t;e;;d;u
p;sie.34;b;t;w;f;e;c;w;11.gru;11.mar;;y;w;u;w;t;l;;d;u
p;lip.17;b;t;w;f;e;c;w;gru.32;gru.54;;y;w;u;w;t;l;;d;u
p;lip.65;b;t;w;f;e;c;w;14.lip;13.81;;y;w;u;w;t;l;;d;a
p;cze.89;b;t;w;f;e;c;w;13.cze;gru.44;;y;w;u;w;t;e;;d;a
p;wrz.27;b;t;w;f;e;c;w;gru.97;13.61;;y;w;u;w;t;l;;d;a
p;lip.69;b;t;w;f;e;c;w;11.mar;gru.29;;y;w;u;w;t;e;;d;u
p;sie.98;b;t;w;f;e;c;w;14.kwi;13.29;;y;w;u;w;t;e;;d;a
p;sie.55;b;t;w;f;e;c;w;13.63;13.64;;y;w;u;w;t;l;;d;a
p;wrz.42;b;t;w;f;e;c;w;13.16;13.67;;y;w;u;w;t;l;;d;u
p;sie.47;b;t;w;f;e;c;w;13.13;13.wrz;;y;w;u;w;t;e;;d;a
p;lip.44;b;t;w;f;e;c;w;15.13;13.63;;y;w;u;w;t;e;;d;a
p;lip.79;b;t;w;f;e;c;w;lis.63;lis.36;;y;w;u;w;t;l;;d;a
p;sie.34;b;t;w;f;e;c;w;gru.37;12.cze;;y;w;u;w;t;e;;d;u
p;sie.51;b;t;w;f;e;c;w;gru.37;gru.95;;y;w;u;w;t;e;;d;a
p;lip.45;b;t;w;f;e;c;w;12.lip;lis.74;;y;w;u;w;t;e;;d;u
p;maj.94;b;t;w;f;e;c;w;lis.75;paü.33;;y;w;u;w;t;e;;d;a
p;sie.41;b;t;w;f;e;c;w;13.58;14.86;;y;w;u;w;t;l;;d;u
p;lip.38;b;t;w;f;e;c;w;13.72;14.wrz;;y;w;u;w;t;e;;d;a
p;lip.42;b;t;w;f;e;c;w;13.57;13.mar;;y;w;u;w;t;e;;d;a
p;08.maj;b;t;w;f;e;c;w;gru.57;gru.34;;y;w;u;w;t;e;;d;a
p;lip.24;b;t;w;f;e;c;w;gru.15;lis.91;;y;w;u;w;t;l;;d;a
p;09.gru;b;t;w;f;e;c;w;13.44;14.kwi;;y;w;u;w;t;e;;d;u
p;lip.63;b;t;w;f;e;c;w;14.kwi;13.76;;y;w;u;w;t;e;;d;a
p;lip.76;b;t;w;f;e;c;w;gru.64;12.sty;;y;w;u;w;t;e;;d;u
p;lip.99;b;t;w;f;e;c;w;13.13;gru.87;;y;w;u;w;t;l;;d;u
p;lip.65;b;t;w;f;e;c;w;gru.51;lis.94;;y;w;u;w;t;e;;d;u
p;cze.88;b;t;w;f;e;c;w;13.36;gru.23;;y;w;u;w;t;e;;d;u
p;lip.66;b;t;w;f;e;c;w;gru.61;12.gru;;y;w;u;w;t;e;;d;u
p;lip.92;b;t;w;f;e;c;w;13.78;13.34;;y;w;u;w;t;l;;d;a
p;sie.27;b;t;w;f;e;c;w;13.94;13.61;;y;w;u;w;t;l;;d;u
p;lip.25;b;t;w;f;e;c;w;gru.64;gru.24;;y;w;u;w;t;e;;d;a
p;lip.26;b;t;w;f;e;c;w;13.77;13.41;;y;w;u;w;t;l;;d;a
p;lip.48;b;t;w;f;e;c;w;14.28;13.43;;y;w;u;w;t;e;;d;u
p;lip.62;b;t;w;f;e;c;w;lis.82;lis.73;;y;w;u;w;t;e;;d;a
p;lip.71;b;t;w;f;e;c;w;13.62;gru.88;;y;w;u;w;t;l;;d;a
p;lip.76;b;t;w;f;e;c;w;12.kwi;lis.32;;y;w;u;w;t;l;;d;a
p;lip.54;b;t;w;f;e;c;w;gru.32;13.lut;;y;w;u;w;t;e;;d;a
p;09.sty;b;t;w;f;e;c;w;13.37;13.73;;y;w;u;w;t;l;;d;a
p;07.sty;b;t;w;f;e;c;w;lis.64;gru.41;;y;w;u;w;t;e;;d;u
p;sie.48;b;t;w;f;e;c;w;13.28;13.61;;y;w;u;w;t;e;;d;u
p;cze.95;b;t;w;f;e;c;w;gru.76;13.wrz;;y;w;u;w;t;l;;d;a
p;lip.46;b;t;w;f;e;c;w;lis.92;11.lip;;y;w;u;w;t;e;;d;a
p;lip.38;b;t;w;f;e;c;w;lis.53;lis.33;;y;w;u;w;t;l;;d;u
p;lip.81;b;t;w;f;e;c;w;12.cze;gru.23;;y;w;u;w;t;e;;d;u
p;cze.79;b;t;w;f;e;c;w;gru.87;lis.86;;y;w;u;w;t;e;;d;a
p;lip.58;b;t;w;f;e;c;w;14.34;14.33;;y;w;u;w;t;l;;d;u
p;lip.92;b;t;w;f;e;c;w;13.14;13.45;;y;w;u;w;t;l;;d;u
p;maj.73;b;t;w;f;e;c;w;12.mar;gru.13;;y;w;u;w;t;l;;d;a
